track,site_label,model,n,accuracy,mean_true_rank
DEV_FROZEN,76,MACRO_LTD_FINAL,269,0.09293680297397769,6.356877323420075
DEV_FROZEN,76,LTD_HYBRID_FINAL,269,0.7360594795539034,1.8921933085501859
DEV_FROZEN,77,MICRO_FINAL,257,0.007782101167315175,23.762645914396888
DEV_FROZEN,77,MACRO_XGB,257,0.01556420233463035,17.879377431906615
DEV_FROZEN,77,MACRO_LTD,257,0.0,43.249027237354085
DEV_FROZEN,77,MACRO_LTD_FINAL,257,0.011673151750972763,34.38910505836576
DEV_FROZEN,77,LTD_HYBRID_FINAL,257,0.01556420233463035,31.43190661478599
DEV_FROZEN,78,MICRO_FINAL,293,0.6655290102389079,7.255972696245734
DEV_FROZEN,78,MACRO_XGB,293,0.12286689419795221,3.9965870307167237
DEV_FROZEN,78,MACRO_LTD,293,0.0,28.177474402730375
DEV_FROZEN,78,MACRO_LTD_FINAL,293,0.006825938566552901,12.085324232081911
DEV_FROZEN,78,LTD_HYBRID_FINAL,293,0.6348122866894198,4.771331058020478
DEV_FROZEN,80,MICRO_FINAL,287,0.289198606271777,15.560975609756097
DEV_FROZEN,80,MACRO_XGB,287,0.8257839721254355,1.6620209059233448
DEV_FROZEN,80,MACRO_LTD,287,0.17770034843205576,14.930313588850174
DEV_FROZEN,80,MACRO_LTD_FINAL,287,0.8292682926829268,1.588850174216028
DEV_FROZEN,80,LTD_HYBRID_FINAL,287,0.6550522648083623,1.5679442508710801
DEV_FROZEN,81,MICRO_FINAL,238,0.5714285714285714,4.310924369747899
DEV_FROZEN,81,MACRO_XGB,238,0.226890756302521,5.071428571428571
DEV_FROZEN,81,MACRO_LTD,238,0.1722689075630252,5.189075630252101
DEV_FROZEN,81,MACRO_LTD_FINAL,238,0.29831932773109243,3.6470588235294117
DEV_FROZEN,81,LTD_HYBRID_FINAL,238,0.7394957983193278,1.9285714285714286
DEV_FROZEN,86,MICRO_FINAL,292,0.9143835616438356,1.1506849315068493
DEV_FROZEN,86,MACRO_XGB,292,0.9931506849315068,1.0068493150684932
DEV_FROZEN,86,MACRO_LTD,292,0.339041095890411,1.8869863013698631
DEV_FROZEN,86,MACRO_LTD_FINAL,292,0.9931506849315068,1.0068493150684932
DEV_FROZEN,86,LTD_HYBRID_FINAL,292,0.9486301369863014,1.082191780821918
DEV_FROZEN,89,MICRO_FINAL,273,0.8974358974358975,1.3553113553113554
DEV_FROZEN,89,MACRO_XGB,273,0.03296703296703297,11.234432234432234
DEV_FROZEN,89,MACRO_LTD,273,0.0,32.8021978021978
DEV_FROZEN,89,MACRO_LTD_FINAL,273,0.01098901098901099,20.6996336996337
DEV_FROZEN,89,LTD_HYBRID_FINAL,273,0.7912087912087912,1.9084249084249085
DEV_FROZEN,9,MICRO_FINAL,337,0.05934718100890208,18.106824925816024
DEV_FROZEN,9,MACRO_XGB,337,0.0,19.154302670623146
DEV_FROZEN,9,MACRO_LTD,337,0.0,13.154302670623146
DEV_FROZEN,9,MACRO_LTD_FINAL,337,0.002967359050445104,10.87833827893175
DEV_FROZEN,9,LTD_HYBRID_FINAL,337,0.026706231454005934,9.537091988130564
DEV_FROZEN,90,MICRO_FINAL,178,0.3146067415730337,6.320224719101123
DEV_FROZEN,90,MACRO_XGB,178,0.0,27.230337078651687
DEV_FROZEN,90,MACRO_LTD,178,0.0,18.48876404494382
DEV_FROZEN,90,MACRO_LTD_FINAL,178,0.0,20.786516853932586
DEV_FROZEN,90,LTD_HYBRID_FINAL,178,0.056179775280898875,11.589887640449438
DEV_FROZEN,92,MICRO_FINAL,286,0.5979020979020979,10.996503496503497
DEV_FROZEN,92,MACRO_XGB,286,0.006993006993006993,21.58041958041958
DEV_FROZEN,92,MACRO_LTD,286,0.01048951048951049,17.006993006993007
DEV_FROZEN,92,MACRO_LTD_FINAL,286,0.0034965034965034965,16.958041958041957
DEV_FROZEN,92,LTD_HYBRID_FINAL,286,0.4755244755244755,7.2272727272727275
DEV_FROZEN,96,MICRO_FINAL,290,0.6620689655172414,4.255172413793104
DEV_FROZEN,96,MACRO_XGB,290,0.07931034482758621,3.989655172413793
DEV_FROZEN,96,MACRO_LTD,290,0.027586206896551724,14.437931034482759
DEV_FROZEN,96,MACRO_LTD_FINAL,290,0.07931034482758621,3.3551724137931034
